,tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
79,36005013800,13800,138,Census Tract 138,BX52,Schuylerville-Throgs Neck-Edgewater Park,36005,"POLYGON ((1034644.166835346 241006.5550973873, 1034801.424304727 241108.5326526654, 1035041.606969357 240728.6664239613, 1035136.550960466 240588.2313036065, 1035225.38907327 240456.5278185315, 1035621.617840523 239843.4558439575, 1035781.376873252 240072.2343714914, 1035800.720539044 239565.482372026, 1035944.515724245 239493.2854518066, 1035985.726492416 239506.1251618028, 1035983.598662493 239595.3832395377, 1036136.946029735 239715.5779037036, 1036346.767963632 239699.2683652901, 1036607.129777853 239861.2306639477, 1036922.890559439 239999.998490136, 1037257.569546264 240218.6016852121, 1037601.073354685 240071.4342179606, 1037795.000701542 239606.9673350414, 1037885.106470183 239035.5213797156, 1037870.725317068 238905.421194706, 1037870.037624705 238840.9319953076, 1037869.072349 238776.8065210643, 1037955.198072509 238629.8049439537, 1038021.788828396 238306.0568567518, 1038020.752384117 238149.3896202453, 1038611.416266494 237403.4515762862, 1039087.119835415 237447.1502354899, 1039991.488748204 236923.4742875221, 1040081.417533656 236936.4329890154, 1040340.138950048 236613.1346111795, 1040045.43739829 236694.4304633908, 1039758.489785628 236775.018972297, 1039524.361282129 236877.9557795038, 1039286.095269895 236975.4204022849, 1039041.194740898 237069.9576777261, 1038371.087825177 236692.821347214, 1038183.26478442 237010.8332353022, 1037925.335506473 237116.2829013505, 1037980.969911645 237116.7704633287, 1037762.423339976 237187.6971653139, 1036833.474518123 237585.7066284907, 1036604.642543457 237680.6676975274, 1036463.355534884 237739.0212679071, 1036130.921962497 237874.5696583149, 1035712.889946311 238046.0101244747, 1035357.468250209 238192.8147832768, 1035013.099106103 238350.5779015956, 1034927.182929355 238405.4130518433, 1034376.782137821 238752.9393573753, 1034272.58692784 238949.1018220785, 1034529.382222704 238972.9505914646, 1034820.245494413 238851.866962249, 1035135.453230292 238737.7603100754, 1034993.803713802 239238.4269282014, 1034963.368512982 239366.2455830524, 1034958.429190328 239875.2143161577, 1034884.030894567 240248.5045164253, 1034529.19394526 240931.9915367479, 1034644.166835346 241006.5550973873))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
80,36005014100,14100,141,Census Tract 141,BX35,Morrisania-Melrose,36005,"POLYGON ((1007473.616140817 239799.0583322516, 1007412.429228564 239822.6816760193, 1007327.986193204 239855.0271037605, 1007519.071268068 240018.4325647426, 1007649.59319199 240130.7738817962, 1007711.912330119 240080.5556535797, 1007843.517523761 239931.6696870882, 1008186.565565643 239787.7286628842, 1008281.812844679 240025.3703763687, 1008795.978383845 239804.3688298578, 1009000.856594714 239731.3454687817, 1009128.489978338 239686.6627051512, 1009516.131741321 239520.1974329886, 1009784.136629706 239428.6654011022, 1009597.388653195 238833.1435523437, 1009321.910715751 238919.2048533387, 1009298.654379531 238926.4675441034, 1009147.219994513 238965.6598998542, 1008965.740678786 238884.5915141352, 1008803.875599406 238838.5206479219, 1008676.593679234 238805.2374580866, 1008363.442584519 238926.6123561889, 1007912.126989066 239108.7002561278, 1007438.66808426 239299.8837895062, 1007532.269628863 239531.6915374247, 1007284.190646521 239634.5618148316, 1007473.616140817 239799.0583322516))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
81,36005014300,14300,143,Census Tract 143,BX14,East Concourse-Concourse Village,36005,"POLYGON ((1007882.152137757 240330.2916285498, 1008152.869730456 240559.7248341878, 1008337.569903251 241010.2279095468, 1008532.771017545 241469.1227570703, 1008773.23536415 242041.0094942282, 1009020.730687563 241949.8125459707, 1009235.855541456 241852.7553488312, 1009365.980170397 241797.1462618551, 1009444.331670668 241764.0729025093, 1009300.112580437 241532.9338242523, 1009072.106221579 241234.3073729707, 1008688.633202222 240864.4802122026, 1008661.446572807 240379.520595211, 1008795.978383845 239804.3688298578, 1008281.812844679 240025.3703763687, 1008186.565565643 239787.7286628842, 1007843.517523761 239931.6696870882, 1007711.912330119 240080.5556535797, 1007649.59319199 240130.7738817962, 1007882.152137757 240330.2916285498))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
82,36005014400,14400,144,Census Tract 144,BX52,Schuylerville-Throgs Neck-Edgewater Park,36005,"POLYGON ((1031886.812847022 239229.2082724696, 1032633.676484749 239713.4339355418, 1032760.823181696 239795.6638785221, 1033314.481350889 239456.4871628152, 1033335.264572685 239443.7774333864, 1034272.58692784 238949.1018220785, 1034376.782137821 238752.9393573753, 1034600.346809567 238253.1679157553, 1034348.169668172 238133.8716817817, 1034108.968825699 238029.1782399602, 1033872.265168752 237920.4845722755, 1033631.127135406 237813.6058774594, 1033915.537811465 237198.8219259285, 1033677.167385783 237088.6694607335, 1033441.281505059 236980.7104096588, 1033190.190398822 236862.5215399151, 1033147.077771111 236966.2705159633, 1033212.692777 237096.1068000664, 1033058.695602081 237420.7846886178, 1032911.866739217 237485.7058396754, 1032584.483603881 238150.6943691913, 1032210.225561606 238735.440577076, 1032078.636566593 238656.4838445349, 1031764.622699224 238450.7447195956, 1031450.916476169 238937.2504408971, 1031886.812847022 239229.2082724696))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
83,36005014500,14500,145,Census Tract 145,BX01,Claremont-Bathgate,36005,"POLYGON ((1009020.730687563 241949.8125459707, 1009260.6346732 242512.5952613811, 1009517.364749026 243116.5681442519, 1009723.344358664 243024.2420818466, 1009889.457767577 242950.0924304924, 1009961.984196396 242927.2160098318, 1010285.894998583 242795.6716967678, 1010525.124391999 242669.5048367588, 1010972.515584558 242490.7400402401, 1010676.768865909 241910.755566658, 1010393.710688153 241356.2921355901, 1010105.762008671 241482.7725542618, 1009787.089278511 241617.6037618132, 1009444.331670668 241764.0729025093, 1009365.980170397 241797.1462618551, 1009235.855541456 241852.7553488312, 1009020.730687563 241949.8125459707))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
84,36005014701,14701,147,Census Tract 147.01,BX01,Claremont-Bathgate,36005,"POLYGON ((1009667.25662137 243468.674608179, 1009873.177969624 243952.7313363781, 1010257.976257365 243798.662128314, 1010321.100380461 243768.125605406, 1010639.477869347 243627.107255203, 1010947.59556883 243508.6707010055, 1011408.491295423 243367.8198475165, 1010972.515584558 242490.7400402401, 1010525.124391999 242669.5048367588, 1010285.894998583 242795.6716967678, 1009961.984196396 242927.2160098318, 1009889.457767577 242950.0924304924, 1009723.344358664 243024.2420818466, 1009517.364749026 243116.5681442519, 1009667.25662137 243468.674608179))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
85,36005014702,14702,147,Census Tract 147.02,BX01,Claremont-Bathgate,36005,"POLYGON ((1010000.734602723 244221.3831469224, 1010266.053203837 244781.2887672721, 1010473.676254911 244694.0715098681, 1010580.804460717 244654.4748636877, 1010673.002383822 244604.2966246178, 1010997.177001193 244467.6612968817, 1011376.735552079 244296.8445104973, 1011234.230957311 244047.1143307344, 1011117.407514188 243842.9556396919, 1011371.250436409 243758.3477326838, 1011586.339516182 243687.1792304448, 1011548.229285274 243619.0052037343, 1011408.491295423 243367.8198475165, 1010947.59556883 243508.6707010055, 1010639.477869347 243627.107255203, 1010321.100380461 243768.125605406, 1010257.976257365 243798.662128314, 1009873.177969624 243952.7313363781, 1010000.734602723 244221.3831469224))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
86,36005014900,14900,149,Census Tract 149,BX35,Morrisania-Melrose,36005,"POLYGON ((1010972.515584558 242490.7400402401, 1011408.491295423 243367.8198475165, 1011548.229285274 243619.0052037343, 1011586.339516182 243687.1792304448, 1012023.200288992 243512.0652532438, 1012350.130126536 243404.9625414962, 1012199.389087077 243102.7526772017, 1012075.145270368 242857.0464614869, 1011718.142434622 242146.546242617, 1011853.773127174 242119.7393650593, 1011703.955240514 241967.2763437126, 1011294.571512264 241551.4719941363, 1010943.896252036 241842.1885532948, 1010676.768865909 241910.755566658, 1010972.515584558 242490.7400402401))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
87,36005015100,15100,151,Census Tract 151,BX35,Morrisania-Melrose,36005,"POLYGON ((1011703.955240514 241967.2763437126, 1011853.773127174 242119.7393650593, 1011718.142434622 242146.546242617, 1012075.145270368 242857.0464614869, 1012199.389087077 243102.7526772017, 1012350.130126536 243404.9625414962, 1012449.788433296 243371.5592450191, 1012748.195283227 243285.1959635836, 1012761.77521553 243267.7237438288, 1012945.863585228 242976.4711735576, 1012898.757149163 242795.7041995275, 1012838.618363205 242401.7847310898, 1012781.457812934 242062.1552132361, 1012706.470556474 241819.4185988902, 1012838.178275851 241836.333068157, 1012922.187922988 241234.9119316692, 1013174.249385492 241047.9421896846, 1012754.509098956 240974.9419768286, 1012421.649354031 240915.8946442739, 1012493.335333644 241146.6033057598, 1012112.394100621 241266.7580014232, 1011992.5152701 241308.8835993124, 1011805.914277098 241374.9800928786, 1011773.245722502 241386.2374254233, 1011499.991906447 241482.1136770973, 1011294.571512264 241551.4719941363, 1011703.955240514 241967.2763437126))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
88,36005015200,15200,152,Census Tract 152,BX52,Schuylerville-Throgs Neck-Edgewater Park,36005,"POLYGON ((1031037.00399575 240586.166541601, 1031079.017591005 240613.5729549634, 1031252.605334464 240723.5744067317, 1031474.282069709 240866.4610962417, 1031689.038926871 241008.607610256, 1031907.391680854 241150.3987723825, 1032125.466575789 241291.4626919217, 1032344.090973444 241433.2583523054, 1032598.355751158 241603.5453758703, 1032762.373315561 241372.1544384835, 1032914.179141886 241159.6856564121, 1033074.303282604 240940.67651963, 1033411.619197131 240551.8816084506, 1033602.190472623 240335.1237879532, 1033796.09518017 240114.0022455664, 1033926.379881273 239877.4496615157, 1034008.466934679 239661.9303838896, 1034019.043764815 239632.8051205848, 1034214.684391636 239111.1124219614, 1034272.58692784 238949.1018220785, 1033335.264572685 239443.7774333864, 1033314.481350889 239456.4871628152, 1032760.823181696 239795.6638785221, 1031992.681137566 240140.6236557302, 1030802.079900241 240421.3982045801, 1031037.00399575 240586.166541601))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
89,36005015300,15300,153,Census Tract 153,BX75,Crotona Park East,36005,"POLYGON ((1012761.77521553 243267.7237438288, 1013266.872432913 243663.9934352159, 1013753.955711978 244069.3602465804, 1014278.536687052 244123.5620445122, 1014304.967297719 243785.1253449104, 1014461.01194675 243803.9005360405, 1014259.80758367 243382.4766210045, 1014092.567046081 243015.0181689721, 1014209.509906243 242657.7476053745, 1013947.31379321 242540.8370733729, 1013761.493162446 241741.9832197594, 1013392.671870157 241911.6824225599, 1013139.775171028 241876.7676939263, 1012838.178275851 241836.333068157, 1012706.470556474 241819.4185988902, 1012781.457812934 242062.1552132361, 1012838.618363205 242401.7847310898, 1012898.757149163 242795.7041995275, 1012945.863585228 242976.4711735576, 1012761.77521553 243267.7237438288))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
90,36005015500,15500,155,Census Tract 155,BX75,Crotona Park East,36005,"POLYGON ((1014278.536687052 244123.5620445122, 1014521.947332892 244200.7400163978, 1015126.900081645 244804.4816826945, 1015437.835002465 244652.5866668976, 1015324.436231829 244397.0404139841, 1015308.1412128 244372.9732537952, 1015286.59474483 244344.1629926462, 1015036.904630676 243767.4627280011, 1014765.095512411 243166.3267516573, 1014492.719418905 242565.1933002511, 1014239.918977257 242682.9244740597, 1014209.509906243 242657.7476053745, 1014092.567046081 243015.0181689721, 1014259.80758367 243382.4766210045, 1014461.01194675 243803.9005360405, 1014304.967297719 243785.1253449104, 1014278.536687052 244123.5620445122))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
91,36005015700,15700,157,Census Tract 157,BX75,Crotona Park East,36005,"POLYGON ((1014492.719418905 242565.1933002511, 1014765.095512411 243166.3267516573, 1015036.904630676 243767.4627280011, 1015292.184381335 243652.6576899558, 1015529.46995737 243545.4832014553, 1015765.371665325 243440.1309259364, 1016003.2139052 243333.6904786197, 1016240.785840805 243223.9729748753, 1016486.940783979 243112.4475287149, 1016841.213524794 243680.9232195537, 1016882.47822536 243655.839455152, 1017107.58186564 243558.5011187574, 1017461.17409594 243396.4885224065, 1016806.623574269 242238.8297292753, 1016360.284911258 241586.7996410766, 1016095.46199413 241783.1923217385, 1016020.947147271 241838.1094478906, 1015936.251923766 241848.2000326238, 1015899.624506934 241923.2056257669, 1015693.886345321 242017.3011969321, 1015457.689692827 242126.297107566, 1015221.771434219 242235.6600152182, 1014985.027418427 242343.2024889371, 1014748.287338465 242449.2899337434, 1014492.719418905 242565.1933002511))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
92,36005015800,15800,158,Census Tract 158,BX52,Schuylerville-Throgs Neck-Edgewater Park,36005,"POLYGON ((1033602.190472623 240335.1237879532, 1033836.304918232 240480.9720922815, 1034055.201174501 240623.8767045528, 1034293.997566496 240778.1188380705, 1034529.19394526 240931.9915367479, 1034884.030894567 240248.5045164253, 1034958.429190328 239875.2143161577, 1034963.368512982 239366.2455830524, 1034993.803713802 239238.4269282014, 1035135.453230292 238737.7603100754, 1034820.245494413 238851.866962249, 1034529.382222704 238972.9505914646, 1034272.58692784 238949.1018220785, 1034214.684391636 239111.1124219614, 1034019.043764815 239632.8051205848, 1034008.466934679 239661.9303838896, 1033926.379881273 239877.4496615157, 1033796.09518017 240114.0022455664, 1033602.190472623 240335.1237879532))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
93,36005015900,15900,159,Census Tract 159,BX27,Hunts Point,36005,"POLYGON ((1013343.087514749 239184.5617417102, 1013493.525204416 239287.8499942409, 1013614.649555626 239370.336476023, 1013808.500645975 239503.5549222737, 1013878.463379006 239551.7327624808, 1014159.700734947 239740.0758262083, 1014198.880426596 239165.5652876082, 1014221.634013925 238670.4600099536, 1014248.535688356 238402.7059496776, 1013910.595361773 238398.282466211, 1013623.298141063 238399.7543792153, 1013337.937090102 238402.3250288373, 1013067.800159449 238403.8241184499, 1013072.625795947 239000.9773972714, 1013343.087514749 239184.5617417102))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
94,36005016000,16000,160,Census Tract 160,BX52,Schuylerville-Throgs Neck-Edgewater Park,36005,"POLYGON ((1033137.018501449 243326.4852653322, 1033330.378018482 243360.7594149047, 1033374.386226931 243356.1121702641, 1033442.13773782 243378.4741736751, 1033642.074596001 243443.7328735928, 1033886.001260465 243512.7266431492, 1034121.60775101 243590.0855230105, 1034363.577992897 243667.0955166042, 1034599.743223899 243740.4524940726, 1034832.588722453 243812.7118364495, 1035052.707772217 243883.1250549386, 1035264.11611716 243095.5062788493, 1035270.020105624 243051.4338325849, 1035394.505332325 242152.8750334783, 1035465.14307444 241988.7079014135, 1035684.724212785 241667.4627180896, 1035924.640821412 241286.5115462438, 1036038.401721811 240889.2621210454, 1035911.682150701 240744.3497867808, 1035766.186807894 240578.2666533868, 1035784.859861444 240386.6648861953, 1035680.582005899 240228.3210370296, 1035730.841285866 240150.0951888032, 1035781.376873252 240072.2343714914, 1035621.617840523 239843.4558439575, 1035225.38907327 240456.5278185315, 1035136.550960466 240588.2313036065, 1035041.606969357 240728.6664239613, 1034801.424304727 241108.5326526654, 1034644.166835346 241006.5550973873, 1034529.19394526 240931.9915367479, 1034095.524551356 241606.2132641442, 1033651.893064658 242292.0814089321, 1033335.151364414 242780.0147455518, 1033015.923823962 243271.955019785, 1033137.018501449 243326.4852653322))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
95,36005016100,16100,161,Census Tract 161,BX75,Crotona Park East,36005,"POLYGON ((1015036.904630676 243767.4627280011, 1015286.59474483 244344.1629926462, 1015308.1412128 244372.9732537952, 1015324.436231829 244397.0404139841, 1015437.835002465 244652.5866668976, 1015628.499310474 245069.6349502025, 1015742.385936116 245370.7255578357, 1015839.328957266 245295.0694728342, 1016167.840049076 245032.448059141, 1016209.319367622 245052.1769483368, 1016293.005794442 245168.8754847672, 1016508.993401761 245047.8375458294, 1016741.652253407 244876.9096235207, 1016869.703862027 244512.0153508994, 1016827.045294952 244339.9906601816, 1016841.213524794 243680.9232195537, 1016486.940783979 243112.4475287149, 1016240.785840805 243223.9729748753, 1016003.2139052 243333.6904786197, 1015765.371665325 243440.1309259364, 1015529.46995737 243545.4832014553, 1015292.184381335 243652.6576899558, 1015036.904630676 243767.4627280011))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
