Date,Hour,CensusTract,NumberOfReports
01/07/2020,99.0,2
01/07/2020,55.0,1
01/07/2020,99.0,2
01/07/2020,16.0,1
01/07/2020,869.0,1
01/07/2020,1441.0,1
01/07/2020,121.02,1
01/07/2020,66.0,1
01/07/2020,869.0,1
01/07/2020,1441.0,1
01/07/2020,121.02,1
01/07/2020,66.0,1
01/07/2020,159.0,1
01/07/2020,9810.0,1
01/07/2020,144.0,1
01/07/2020,138.0,1
01/07/2020,1471.0,1
01/07/2020,113.0,1
01/07/2020,31.0,1
01/07/2020,716.0,1
01/07/2020,123.03,1
01/07/2020,137.0,1
01/07/2020,123.03,1
01/07/2020,137.0,1
01/07/2020,85.0,1
01/07/2020,757.01,1
01/07/2020,111.01,1
01/07/2020,99.0,2
01/07/2020,55.0,1
01/07/2020,99.0,2
01/07/2020,16.0,1
01/07/2020,85.0,1
01/07/2020,757.01,1
01/07/2020,111.01,1
01/07/2020,99.0,2
01/07/2020,55.0,1
01/07/2020,99.0,2
01/07/2020,16.0,1
01/07/2020,85.0,1
01/07/2020,757.01,1
01/07/2020,111.01,1
01/07/2020,99.0,2
01/07/2020,55.0,1
01/07/2020,99.0,2
01/07/2020,16.0,1
01/07/2020,85.0,1
01/07/2020,757.01,1
01/07/2020,111.01,1
01/07/2020,99.0,2
01/07/2020,55.0,1
01/07/2020,99.0,2
